"electiondate","land","electiondate_l1","party","vote_share","on_ballot","vote_share_l1"
"1986-11-09","hh","1982-12-19","fdp",4.80000019073486,1,2.59999990463257
"1986-11-09","hh","1982-12-19","gru",10.3999996185303,1,6.80000019073486
"1986-11-09","hh","1982-12-19","spd",41.7000007629395,1,51.2999992370605
"1987-04-05","he","1983-09-25","cdu",42.0999984741211,1,39.4000015258789
"1987-04-05","he","1983-09-25","fdp",7.80000019073486,1,7.59999990463257
"1987-04-05","he","1983-09-25","gru",9.39999961853027,1,5.90000009536743
"1987-04-05","he","1983-09-25","spd",40.2000007629395,1,46.2000007629395
"1987-05-17","hh","1986-11-09","cdu",40.5,1,41.9000015258789
"1987-05-17","hh","1986-11-09","fdp",6.5,1,4.80000019073486
"1987-05-17","hh","1986-11-09","gru",7,1,10.3999996185303
"1987-05-17","hh","1986-11-09","spd",45,1,41.7000007629395
"1987-05-17","rp","1983-03-06","cdu",45.0999984741211,1,51.9000015258789
"1987-05-17","rp","1983-03-06","fdp",7.30000019073486,1,3.5
"1987-05-17","rp","1983-03-06","gru",5.90000009536743,1,4.5
"1987-05-17","rp","1983-03-06","spd",38.7999992370605,1,39.5999984741211
"1987-09-13","hb","1983-09-25","cdu",23.3999996185303,1,33.2999992370605
"1987-09-13","hb","1983-09-25","fdp",10,1,4.59999990463257
"1987-09-13","hb","1983-09-25","gru",10.1999998092651,1,5.40000009536743
"1987-09-13","hb","1983-09-25","npd",3.40000009536743,1,0.400000005960464
"1987-09-13","hb","1983-09-25","spd",50.5,1,51.2999992370605
"1987-09-13","sh","1983-03-13","cdu",42.5999984741211,1,49
"1987-09-13","sh","1983-03-13","fdp",5.19999980926514,1,2.20000004768372
"1987-09-13","sh","1983-03-13","gru",3.90000009536743,1,3.59999990463257
"1987-09-13","sh","1983-03-13","spd",45.2000007629395,1,43.7000007629395
"1988-03-20","bw","1984-03-25","cdu",49,1,51.9000015258789
"1988-03-20","bw","1984-03-25","fdp",5.90000009536743,1,7.19999980926514
"1988-03-20","bw","1984-03-25","gru",7.90000009536743,1,8
"1988-03-20","bw","1984-03-25","npd",2.09999990463257,1,0.899999976158142
"1988-03-20","bw","1984-03-25","spd",32,1,32.4000015258789
"1988-05-08","sh","1987-09-13","cdu",33.2999992370605,1,42.5999984741211
"1988-05-08","sh","1987-09-13","fdp",4.40000009536743,1,5.19999980926514
"1988-05-08","sh","1987-09-13","gru",2.90000009536743,1,3.90000009536743
"1988-05-08","sh","1987-09-13","spd",54.7999992370605,1,45.2000007629395
"1989-01-29","be","1985-03-10","cdu",37.7000007629395,1,46.4000015258789
"1989-01-29","be","1985-03-10","fdp",3.90000009536743,1,8.5
"1989-01-29","be","1985-03-10","gru",11.8000001907349,1,10.6000003814697
"1989-01-29","be","1985-03-10","spd",37.2999992370605,1,32.4000015258789
"1990-01-28","sl","1985-03-10","cdu",33.4000015258789,1,37.2999992370605
"1990-01-28","sl","1985-03-10","fdp",5.59999990463257,1,10
"1990-01-28","sl","1985-03-10","gru",2.59999990463257,1,2.5
"1990-01-28","sl","1985-03-10","npd",0.200000002980232,1,0.699999988079071
"1990-01-28","sl","1985-03-10","spd",54.4000015258789,1,49.2000007629395
"1990-05-13","ni","1986-06-15","cdu",42,1,44.2999992370605
"1990-05-13","ni","1986-06-15","fdp",6,1,6
"1990-05-13","ni","1986-06-15","gru",5.5,1,7.09999990463257
"1990-05-13","ni","1986-06-15","spd",44.2000007629395,1,42.0999984741211
"1990-05-13","nw","1985-05-12","cdu",36.7000007629395,1,36.5
"1990-05-13","nw","1985-05-12","fdp",5.80000019073486,1,6
"1990-05-13","nw","1985-05-12","gru",5,1,4.59999990463257
"1990-05-13","nw","1985-05-12","spd",50,1,52.0999984741211
"1990-10-14","bb",NA,"cdu",29.3999996185303,1,NA
"1990-10-14","bb",NA,"fdp",6.59999990463257,1,NA
"1990-10-14","bb",NA,"lin",13.3999996185303,1,NA
"1990-10-14","bb",NA,"spd",38.2000007629395,1,NA
"1990-10-14","by","1986-10-12","cdu",54.9000015258789,1,55.7999992370605
"1990-10-14","by","1986-10-12","fdp",5.19999980926514,1,3.79999995231628
"1990-10-14","by","1986-10-12","gru",6.40000009536743,1,7.5
"1990-10-14","by","1986-10-12","spd",26,1,27.5
"1990-10-14","mv",NA,"cdu",38.2999992370605,1,NA
"1990-10-14","mv",NA,"fdp",5.5,1,NA
"1990-10-14","mv",NA,"lin",15.6999998092651,1,NA
"1990-10-14","mv",NA,"npd",0.200000002980232,1,NA
"1990-10-14","mv",NA,"spd",27,1,NA
"1990-10-14","sn",NA,"cdu",53.7999992370605,1,NA
"1990-10-14","sn",NA,"fdp",5.30000019073486,1,NA
"1990-10-14","sn",NA,"gru",5.59999990463257,1,NA
"1990-10-14","sn",NA,"lin",10.1999998092651,1,NA
"1990-10-14","sn",NA,"npd",0.699999988079071,1,NA
"1990-10-14","sn",NA,"spd",19.1000003814697,1,NA
"1990-10-14","st",NA,"cdu",39,1,NA
"1990-10-14","st",NA,"fdp",13.5,1,NA
"1990-10-14","st",NA,"gru",5.30000019073486,1,NA
"1990-10-14","st",NA,"lin",12,1,NA
"1990-10-14","st",NA,"npd",0.100000001490116,1,NA
"1990-10-14","st",NA,"spd",26,1,NA
"1990-10-14","th",NA,"cdu",45.4000015258789,1,NA
"1990-10-14","th",NA,"fdp",9.30000019073486,1,NA
"1990-10-14","th",NA,"gru",6.5,1,NA
"1990-10-14","th",NA,"lin",9.69999980926514,1,NA
"1990-10-14","th",NA,"spd",22.7999992370605,1,NA
"1990-12-02","be","1989-01-29","cdu",40.4000015258789,1,37.7000007629395
"1990-12-02","be","1989-01-29","fdp",7.09999990463257,1,3.90000009536743
"1990-12-02","be","1989-01-29","gru",9.40000009536743,1,11.8000001907349
"1990-12-02","be","1989-01-29","lin",9.19999980926514,1,NA
"1990-12-02","be","1989-01-29","spd",30.3999996185303,1,37.2999992370605
"1991-01-20","he","1987-04-05","cdu",40.2000007629395,1,42.0999984741211
"1991-01-20","he","1987-04-05","fdp",7.40000009536743,1,7.80000019073486
"1991-01-20","he","1987-04-05","gru",8.80000019073486,1,9.39999961853027
"1991-01-20","he","1987-04-05","spd",40.7999992370605,1,40.2000007629395
"1991-04-21","rp","1987-05-17","cdu",38.7000007629395,1,45.0999984741211
"1991-04-21","rp","1987-05-17","fdp",6.90000009536743,1,7.30000019073486
"1991-04-21","rp","1987-05-17","gru",6.5,1,5.90000009536743
"1991-04-21","rp","1987-05-17","spd",44.7999992370605,1,38.7999992370605
"1991-06-02","hh","1987-05-17","cdu",35.0999984741211,1,40.5
"1991-06-02","hh","1987-05-17","fdp",5.40000009536743,1,6.5
"1991-06-02","hh","1987-05-17","gru",7.19999980926514,1,7
"1991-06-02","hh","1987-05-17","lin",0.5,1,NA
"1991-06-02","hh","1987-05-17","spd",48,1,45
"1991-09-29","hb","1987-09-13","cdu",30.7000007629395,1,23.3999996185303
"1991-09-29","hb","1987-09-13","fdp",9.5,1,10
"1991-09-29","hb","1987-09-13","gru",11.3999996185303,1,10.1999998092651
"1991-09-29","hb","1987-09-13","npd",6.19999980926514,1,3.40000009536743
"1991-09-29","hb","1987-09-13","spd",38.7999992370605,1,50.5
"1992-04-05","bw","1988-03-20","cdu",39.5999984741211,1,49
"1992-04-05","bw","1988-03-20","fdp",5.90000009536743,1,5.90000009536743
"1992-04-05","bw","1988-03-20","gru",9.5,1,7.90000009536743
"1992-04-05","bw","1988-03-20","npd",0.899999976158142,1,2.09999990463257
"1992-04-05","bw","1988-03-20","spd",29.3999996185303,1,32
"1992-04-05","sh","1988-05-08","cdu",33.7999992370605,1,33.2999992370605
"1992-04-05","sh","1988-05-08","fdp",5.59999990463257,1,4.40000009536743
"1992-04-05","sh","1988-05-08","gru",4.96999979019165,1,2.90000009536743
"1992-04-05","sh","1988-05-08","spd",46.2000007629395,1,54.7999992370605
"1993-09-19","hh","1991-06-02","cdu",25.1000003814697,1,35.0999984741211
"1993-09-19","hh","1991-06-02","fdp",4.19999980926514,1,5.40000009536743
"1993-09-19","hh","1991-06-02","gru",13.5,1,7.19999980926514
"1993-09-19","hh","1991-06-02","lin",0.5,1,0.5
"1993-09-19","hh","1991-06-02","spd",40.4000015258789,1,48
"1994-03-13","ni","1990-05-13","cdu",36.4000015258789,1,42
"1994-03-13","ni","1990-05-13","fdp",4.40000009536743,1,6
"1994-03-13","ni","1990-05-13","gru",7.40000009536743,1,5.5
"1994-03-13","ni","1990-05-13","spd",44.2999992370605,1,44.2000007629395
"1994-06-26","st","1990-10-14","cdu",34.4000015258789,1,39
"1994-06-26","st","1990-10-14","fdp",3.59999990463257,1,13.5
"1994-06-26","st","1990-10-14","gru",5.09999990463257,1,5.30000019073486
"1994-06-26","st","1990-10-14","lin",19.8999996185303,1,12
"1994-06-26","st","1990-10-14","spd",34,1,26
"1994-09-11","bb","1990-10-14","cdu",18.7000007629395,1,29.3999996185303
"1994-09-11","bb","1990-10-14","fdp",2.20000004768372,1,6.59999990463257
"1994-09-11","bb","1990-10-14","gru",2.90000009536743,1,NA
"1994-09-11","bb","1990-10-14","lin",18.7000007629395,1,13.3999996185303
"1994-09-11","bb","1990-10-14","spd",54.0999984741211,1,38.2000007629395
"1994-09-11","sn","1990-10-14","cdu",58.0999984741211,1,53.7999992370605
"1994-09-11","sn","1990-10-14","fdp",1.70000004768372,1,5.30000019073486
"1994-09-11","sn","1990-10-14","gru",4.09999990463257,1,5.59999990463257
"1994-09-11","sn","1990-10-14","lin",16.5,1,10.1999998092651
"1994-09-11","sn","1990-10-14","spd",16.6000003814697,1,19.1000003814697
"1994-09-25","by","1990-10-14","cdu",52.7999992370605,1,54.9000015258789
"1994-09-25","by","1990-10-14","fdp",2.79999995231628,1,5.19999980926514
"1994-09-25","by","1990-10-14","gru",6.09999990463257,1,6.40000009536743
"1994-09-25","by","1990-10-14","spd",30,1,26
"1994-10-16","mv","1990-10-14","cdu",37.7000007629395,1,38.2999992370605
"1994-10-16","mv","1990-10-14","fdp",3.79999995231628,1,5.5
"1994-10-16","mv","1990-10-14","gru",3.70000004768372,1,NA
"1994-10-16","mv","1990-10-14","lin",22.7000007629395,1,15.6999998092651
"1994-10-16","mv","1990-10-14","npd",0.100000001490116,1,0.200000002980232
"1994-10-16","mv","1990-10-14","spd",29.5,1,27
"1994-10-16","sl","1990-01-28","cdu",38.5999984741211,1,33.4000015258789
"1994-10-16","sl","1990-01-28","fdp",2.09999990463257,1,5.59999990463257
"1994-10-16","sl","1990-01-28","gru",5.5,1,2.59999990463257
"1994-10-16","sl","1990-01-28","spd",49.4000015258789,1,54.4000015258789
"1994-10-16","th","1990-10-14","cdu",42.5999984741211,1,45.4000015258789
"1994-10-16","th","1990-10-14","fdp",3.20000004768372,1,9.30000019073486
"1994-10-16","th","1990-10-14","gru",4.5,1,6.5
"1994-10-16","th","1990-10-14","lin",16.6000003814697,1,9.69999980926514
"1994-10-16","th","1990-10-14","spd",29.6000003814697,1,22.7999992370605
"1995-02-19","he","1991-01-20","cdu",39.2000007629395,1,40.2000007629395
"1995-02-19","he","1991-01-20","fdp",7.40000009536743,1,7.40000009536743
"1995-02-19","he","1991-01-20","gru",11.1999998092651,1,8.80000019073486
"1995-02-19","he","1991-01-20","spd",38,1,40.7999992370605
"1995-05-14","hb","1991-09-29","cdu",32.5999984741211,1,30.7000007629395
"1995-05-14","hb","1991-09-29","fdp",3.40000009536743,1,9.5
"1995-05-14","hb","1991-09-29","gru",13.1000003814697,1,11.3999996185303
"1995-05-14","hb","1991-09-29","lin",2.40000009536743,1,NA
"1995-05-14","hb","1991-09-29","npd",2.5,1,6.19999980926514
"1995-05-14","hb","1991-09-29","spd",33.4000015258789,1,38.7999992370605
"1995-05-14","nw","1990-05-13","cdu",37.7000007629395,1,36.7000007629395
"1995-05-14","nw","1990-05-13","fdp",4,1,5.80000019073486
"1995-05-14","nw","1990-05-13","gru",10,1,5
"1995-05-14","nw","1990-05-13","spd",46,1,50
"1995-10-22","be","1990-12-02","cdu",37.4000015258789,1,40.4000015258789
"1995-10-22","be","1990-12-02","fdp",2.5,1,7.09999990463257
"1995-10-22","be","1990-12-02","gru",13.1999998092651,1,9.40000009536743
"1995-10-22","be","1990-12-02","lin",14.6000003814697,1,9.19999980926514
"1995-10-22","be","1990-12-02","spd",23.6000003814697,1,30.3999996185303
"1996-03-24","bw","1992-04-05","cdu",41.2999992370605,1,39.5999984741211
"1996-03-24","bw","1992-04-05","fdp",9.60000038146973,1,5.90000009536743
"1996-03-24","bw","1992-04-05","gru",12.1000003814697,1,9.5
"1996-03-24","bw","1992-04-05","spd",25.1000003814697,1,29.3999996185303
"1996-03-24","rp","1991-04-21","cdu",38.7000007629395,1,38.7000007629395
"1996-03-24","rp","1991-04-21","fdp",8.89999961853027,1,6.90000009536743
"1996-03-24","rp","1991-04-21","gru",6.90000009536743,1,6.5
"1996-03-24","rp","1991-04-21","spd",39.7999992370605,1,44.7999992370605
"1996-03-24","sh","1992-04-05","cdu",37.2000007629395,1,33.7999992370605
"1996-03-24","sh","1992-04-05","fdp",5.69999980926514,1,5.59999990463257
"1996-03-24","sh","1992-04-05","gru",8.10000038146973,1,4.96999979019165
"1996-03-24","sh","1992-04-05","spd",39.7999992370605,1,46.2000007629395
"1997-09-21","hh","1993-09-19","cdu",30.7000007629395,1,25.1000003814697
"1997-09-21","hh","1993-09-19","fdp",3.5,1,4.19999980926514
"1997-09-21","hh","1993-09-19","gru",13.8999996185303,1,13.5
"1997-09-21","hh","1993-09-19","lin",0.699999988079071,1,0.5
"1997-09-21","hh","1993-09-19","spd",36.2000007629395,1,40.4000015258789
"1998-03-01","ni","1994-03-13","cdu",35.9000015258789,1,36.4000015258789
"1998-03-01","ni","1994-03-13","fdp",4.90000009536743,1,4.40000009536743
"1998-03-01","ni","1994-03-13","gru",7,1,7.40000009536743
"1998-03-01","ni","1994-03-13","spd",47.9000015258789,1,44.2999992370605
"1998-04-26","st","1994-06-26","cdu",22,1,34.4000015258789
"1998-04-26","st","1994-06-26","fdp",4.19999980926514,1,3.59999990463257
"1998-04-26","st","1994-06-26","gru",3.20000004768372,1,5.09999990463257
"1998-04-26","st","1994-06-26","lin",19.6000003814697,1,19.8999996185303
"1998-04-26","st","1994-06-26","spd",35.9000015258789,1,34
"1998-09-13","by","1994-09-25","cdu",52.9000015258789,1,52.7999992370605
"1998-09-13","by","1994-09-25","fdp",1.70000004768372,1,2.79999995231628
"1998-09-13","by","1994-09-25","gru",5.69999980926514,1,6.09999990463257
"1998-09-13","by","1994-09-25","spd",28.7000007629395,1,30
"1998-09-27","mv","1994-10-16","cdu",30.2000007629395,1,37.7000007629395
"1998-09-27","mv","1994-10-16","fdp",1.60000002384186,1,3.79999995231628
"1998-09-27","mv","1994-10-16","gru",2.70000004768372,1,3.70000004768372
"1998-09-27","mv","1994-10-16","lin",24.3999996185303,1,22.7000007629395
"1998-09-27","mv","1994-10-16","npd",1.10000002384186,1,0.100000001490116
"1998-09-27","mv","1994-10-16","spd",34.2999992370605,1,29.5
"1999-02-07","he","1995-02-19","cdu",43.4000015258789,1,39.2000007629395
"1999-02-07","he","1995-02-19","fdp",5.09999990463257,1,7.40000009536743
"1999-02-07","he","1995-02-19","gru",7.19999980926514,1,11.1999998092651
"1999-02-07","he","1995-02-19","spd",39.4000015258789,1,38
"1999-06-06","hb","1995-05-14","cdu",37.0999984741211,1,32.5999984741211
"1999-06-06","hb","1995-05-14","fdp",2.5,1,3.40000009536743
"1999-06-06","hb","1995-05-14","gru",9,1,13.1000003814697
"1999-06-06","hb","1995-05-14","lin",2.90000009536743,1,2.40000009536743
"1999-06-06","hb","1995-05-14","npd",3,1,2.5
"1999-06-06","hb","1995-05-14","spd",42.5999984741211,1,33.4000015258789
"1999-09-05","bb","1994-09-11","cdu",26.6000003814697,1,18.7000007629395
"1999-09-05","bb","1994-09-11","fdp",1.89999997615814,1,2.20000004768372
"1999-09-05","bb","1994-09-11","gru",1.89999997615814,1,2.90000009536743
"1999-09-05","bb","1994-09-11","lin",23.2999992370605,1,18.7000007629395
"1999-09-05","bb","1994-09-11","spd",39.2999992370605,1,54.0999984741211
"1999-09-05","sl","1994-10-16","cdu",45.5,1,38.5999984741211
"1999-09-05","sl","1994-10-16","fdp",2.59999990463257,1,2.09999990463257
"1999-09-05","sl","1994-10-16","gru",3.20000004768372,1,5.5
"1999-09-05","sl","1994-10-16","lin",0.800000011920929,1,NA
"1999-09-05","sl","1994-10-16","spd",44.4000015258789,1,49.4000015258789
"1999-09-12","th","1994-10-16","cdu",51,1,42.5999984741211
"1999-09-12","th","1994-10-16","fdp",1.10000002384186,1,3.20000004768372
"1999-09-12","th","1994-10-16","gru",1.89999997615814,1,4.5
"1999-09-12","th","1994-10-16","lin",21.3999996185303,1,16.6000003814697
"1999-09-12","th","1994-10-16","spd",18.5,1,29.6000003814697
"1999-09-19","sn","1994-09-11","cdu",56.9000015258789,1,58.0999984741211
"1999-09-19","sn","1994-09-11","fdp",1.10000002384186,1,1.70000004768372
"1999-09-19","sn","1994-09-11","gru",2.59999990463257,1,4.09999990463257
"1999-09-19","sn","1994-09-11","lin",22.2000007629395,1,16.5
"1999-09-19","sn","1994-09-11","npd",1.39999997615814,1,0.699999988079071
"1999-09-19","sn","1994-09-11","spd",10.6999998092651,1,16.6000003814697
"1999-10-10","be","1995-10-22","cdu",40.7999992370605,1,37.4000015258789
"1999-10-10","be","1995-10-22","fdp",2.20000004768372,1,2.5
"1999-10-10","be","1995-10-22","gru",9.89999961853027,1,13.1999998092651
"1999-10-10","be","1995-10-22","lin",17.7000007629395,1,14.6000003814697
"1999-10-10","be","1995-10-22","spd",22.3999996185303,1,23.6000003814697
"2000-02-27","sh","1996-03-24","cdu",35.2000007629395,1,37.2000007629395
"2000-02-27","sh","1996-03-24","fdp",7.59999990463257,1,5.69999980926514
"2000-02-27","sh","1996-03-24","gru",6.19999980926514,1,8.10000038146973
"2000-02-27","sh","1996-03-24","lin",1.39999997615814,1,NA
"2000-02-27","sh","1996-03-24","spd",43.0999984741211,1,39.7999992370605
"2000-05-14","nw","1995-05-14","cdu",37,1,37.7000007629395
"2000-05-14","nw","1995-05-14","fdp",9.80000019073486,1,4
"2000-05-14","nw","1995-05-14","gru",7.09999990463257,1,10
"2000-05-14","nw","1995-05-14","lin",1.10000002384186,1,NA
"2000-05-14","nw","1995-05-14","npd",0,1,0.400000005960464
"2000-05-14","nw","1995-05-14","spd",42.7999992370605,1,46
"2001-03-25","bw","1996-03-24","cdu",44.7999992370605,1,41.2999992370605
"2001-03-25","bw","1996-03-24","fdp",8.10000038146973,1,9.60000038146973
"2001-03-25","bw","1996-03-24","gru",7.69999980926514,1,12.1000003814697
"2001-03-25","bw","1996-03-24","npd",0.200000002980232,1,0.899999976158142
"2001-03-25","bw","1996-03-24","spd",33.2999992370605,1,25.1000003814697
"2001-03-25","rp","1996-03-24","cdu",35.2999992370605,1,38.7000007629395
"2001-03-25","rp","1996-03-24","fdp",7.80000019073486,1,8.89999961853027
"2001-03-25","rp","1996-03-24","gru",5.19999980926514,1,6.90000009536743
"2001-03-25","rp","1996-03-24","spd",44.7000007629395,1,39.7999992370605
"2001-09-23","hh","1997-09-21","cdu",26.2000007629395,1,30.7000007629395
"2001-09-23","hh","1997-09-21","fdp",5.09999990463257,1,3.5
"2001-09-23","hh","1997-09-21","gru",8.60000038146973,1,13.8999996185303
"2001-09-23","hh","1997-09-21","lin",0.400000005960464,1,0.699999988079071
"2001-09-23","hh","1997-09-21","spd",36.5,1,36.2000007629395
"2001-10-21","be","1999-10-10","cdu",23.7999992370605,1,40.7999992370605
"2001-10-21","be","1999-10-10","fdp",9.89999961853027,1,2.20000004768372
"2001-10-21","be","1999-10-10","gru",9.10000038146973,1,9.89999961853027
"2001-10-21","be","1999-10-10","lin",22.6000003814697,1,17.7000007629395
"2001-10-21","be","1999-10-10","spd",29.7000007629395,1,22.3999996185303
"2002-04-21","st","1998-04-26","cdu",37.2999992370605,1,22
"2002-04-21","st","1998-04-26","fdp",13.3000001907349,1,4.19999980926514
"2002-04-21","st","1998-04-26","gru",2,1,3.20000004768372
"2002-04-21","st","1998-04-26","lin",20.3999996185303,1,19.6000003814697
"2002-04-21","st","1998-04-26","spd",20,1,35.9000015258789
"2002-09-22","mv","1998-09-27","cdu",31.3999996185303,1,30.2000007629395
"2002-09-22","mv","1998-09-27","fdp",4.69999980926514,1,1.60000002384186
"2002-09-22","mv","1998-09-27","gru",2.59999990463257,1,2.70000004768372
"2002-09-22","mv","1998-09-27","lin",16.3999996185303,1,24.3999996185303
"2002-09-22","mv","1998-09-27","npd",0.800000011920929,1,1.10000002384186
"2002-09-22","mv","1998-09-27","spd",40.5999984741211,1,34.2999992370605
"2003-02-02","he","1999-02-07","cdu",48.7999992370605,1,43.4000015258789
"2003-02-02","he","1999-02-07","fdp",7.90000009536743,1,5.09999990463257
"2003-02-02","he","1999-02-07","gru",10.1000003814697,1,7.19999980926514
"2003-02-02","he","1999-02-07","spd",29.1000003814697,1,39.4000015258789
"2003-02-02","ni","1998-03-01","cdu",48.2999992370605,1,35.9000015258789
"2003-02-02","ni","1998-03-01","fdp",8.10000038146973,1,4.90000009536743
"2003-02-02","ni","1998-03-01","gru",7.59999990463257,1,7
"2003-02-02","ni","1998-03-01","lin",0.5,1,NA
"2003-02-02","ni","1998-03-01","spd",33.4000015258789,1,47.9000015258789
"2003-05-25","hb","1999-06-06","cdu",29.7999992370605,1,37.0999984741211
"2003-05-25","hb","1999-06-06","fdp",4.19999980926514,1,2.5
"2003-05-25","hb","1999-06-06","gru",12.8000001907349,1,9
"2003-05-25","hb","1999-06-06","lin",1.70000004768372,1,2.90000009536743
"2003-05-25","hb","1999-06-06","npd",2.29999995231628,1,3
"2003-05-25","hb","1999-06-06","spd",42.2999992370605,1,42.5999984741211
"2003-09-21","by","1998-09-13","cdu",60.7000007629395,1,52.9000015258789
"2003-09-21","by","1998-09-13","fdp",2.59999990463257,1,1.70000004768372
"2003-09-21","by","1998-09-13","gru",7.69999980926514,1,5.69999980926514
"2003-09-21","by","1998-09-13","spd",19.6000003814697,1,28.7000007629395
"2004-02-29","hh","2001-09-23","cdu",47.2000007629395,1,26.2000007629395
"2004-02-29","hh","2001-09-23","fdp",2.79999995231628,1,5.09999990463257
"2004-02-29","hh","2001-09-23","gru",12.3000001907349,1,8.60000038146973
"2004-02-29","hh","2001-09-23","spd",30.5,1,36.5
"2004-06-13","th","1999-09-12","cdu",43,1,51
"2004-06-13","th","1999-09-12","fdp",3.59999990463257,1,1.10000002384186
"2004-06-13","th","1999-09-12","gru",4.5,1,1.89999997615814
"2004-06-13","th","1999-09-12","lin",26.1000003814697,1,21.3999996185303
"2004-06-13","th","1999-09-12","npd",1.60000002384186,1,NA
"2004-06-13","th","1999-09-12","spd",14.5,1,18.5
"2004-09-05","sl","1999-09-05","cdu",47.5,1,45.5
"2004-09-05","sl","1999-09-05","fdp",5.19999980926514,1,2.59999990463257
"2004-09-05","sl","1999-09-05","gru",5.59999990463257,1,3.20000004768372
"2004-09-05","sl","1999-09-05","lin",2.29999995231628,1,0.800000011920929
"2004-09-05","sl","1999-09-05","npd",4,1,0.200000002980232
"2004-09-05","sl","1999-09-05","spd",30.7999992370605,1,44.4000015258789
"2004-09-19","bb","1999-09-05","cdu",19.3999996185303,1,26.6000003814697
"2004-09-19","bb","1999-09-05","fdp",3.29999995231628,1,1.89999997615814
"2004-09-19","bb","1999-09-05","gru",3.59999990463257,1,1.89999997615814
"2004-09-19","bb","1999-09-05","lin",28,1,23.2999992370605
"2004-09-19","bb","1999-09-05","spd",31.8999996185303,1,39.2999992370605
"2004-09-19","sn","1999-09-19","cdu",41.0999984741211,1,56.9000015258789
"2004-09-19","sn","1999-09-19","fdp",5.90000009536743,1,1.10000002384186
"2004-09-19","sn","1999-09-19","gru",5.09999990463257,1,2.59999990463257
"2004-09-19","sn","1999-09-19","lin",23.6000003814697,1,22.2000007629395
"2004-09-19","sn","1999-09-19","npd",9.19999980926514,1,1.39999997615814
"2004-09-19","sn","1999-09-19","spd",9.80000019073486,1,10.6999998092651
"2005-02-20","sh","2000-02-27","cdu",40.2000007629395,1,35.2000007629395
"2005-02-20","sh","2000-02-27","fdp",6.59999990463257,1,7.59999990463257
"2005-02-20","sh","2000-02-27","gru",6.19999980926514,1,6.19999980926514
"2005-02-20","sh","2000-02-27","lin",0.800000011920929,1,1.39999997615814
"2005-02-20","sh","2000-02-27","spd",38.7000007629395,1,43.0999984741211
"2005-05-22","nw","2000-05-14","cdu",44.7999992370605,1,37
"2005-05-22","nw","2000-05-14","fdp",6.19999980926514,1,9.80000019073486
"2005-05-22","nw","2000-05-14","gru",6.19999980926514,1,7.09999990463257
"2005-05-22","nw","2000-05-14","lin",0.899999976158142,1,1.10000002384186
"2005-05-22","nw","2000-05-14","npd",0.899999976158142,1,0
"2005-05-22","nw","2000-05-14","spd",37.0999984741211,1,42.7999992370605
"2006-03-26","bw","2001-03-25","cdu",44.2000007629395,1,44.7999992370605
"2006-03-26","bw","2001-03-25","fdp",10.6999998092651,1,8.10000038146973
"2006-03-26","bw","2001-03-25","gru",11.6999998092651,1,7.69999980926514
"2006-03-26","bw","2001-03-25","lin",3.09999990463257,1,NA
"2006-03-26","bw","2001-03-25","npd",0.699999988079071,1,0.200000002980232
"2006-03-26","bw","2001-03-25","spd",25.2000007629395,1,33.2999992370605
"2006-03-26","rp","2001-03-25","cdu",32.7999992370605,1,35.2999992370605
"2006-03-26","rp","2001-03-25","fdp",8,1,7.80000019073486
"2006-03-26","rp","2001-03-25","gru",4.59999990463257,1,5.19999980926514
"2006-03-26","rp","2001-03-25","lin",2.5,1,NA
"2006-03-26","rp","2001-03-25","spd",45.5999984741211,1,44.7000007629395
"2006-03-26","st","2002-04-21","cdu",36.2000007629395,1,37.2999992370605
"2006-03-26","st","2002-04-21","fdp",6.69999980926514,1,13.3000001907349
"2006-03-26","st","2002-04-21","gru",3.59999990463257,1,2
"2006-03-26","st","2002-04-21","lin",24.1000003814697,1,20.3999996185303
"2006-03-26","st","2002-04-21","spd",21.3999996185303,1,20
"2006-09-17","be","2001-10-21","cdu",21.2999992370605,1,23.7999992370605
"2006-09-17","be","2001-10-21","fdp",7.59999990463257,1,9.89999961853027
"2006-09-17","be","2001-10-21","gru",13.1000003814697,1,9.10000038146973
"2006-09-17","be","2001-10-21","lin",13.3999996185303,1,22.6000003814697
"2006-09-17","be","2001-10-21","spd",30.7999992370605,1,29.7000007629395
"2006-09-17","mv","2002-09-22","cdu",28.7999992370605,1,31.3999996185303
"2006-09-17","mv","2002-09-22","fdp",9.60000038146973,1,4.69999980926514
"2006-09-17","mv","2002-09-22","gru",3.40000009536743,1,2.59999990463257
"2006-09-17","mv","2002-09-22","lin",16.7999992370605,1,16.3999996185303
"2006-09-17","mv","2002-09-22","npd",7.30000019073486,1,0.800000011920929
"2006-09-17","mv","2002-09-22","spd",30.2000007629395,1,40.5999984741211
"2007-05-13","hb","2003-05-25","cdu",25.6000003814697,1,29.7999992370605
"2007-05-13","hb","2003-05-25","fdp",6,1,4.19999980926514
"2007-05-13","hb","2003-05-25","gru",16.5,1,12.8000001907349
"2007-05-13","hb","2003-05-25","lin",8.39999961853027,1,1.70000004768372
"2007-05-13","hb","2003-05-25","npd",2.70000004768372,1,2.29999995231628
"2007-05-13","hb","2003-05-25","spd",36.7000007629395,1,42.2999992370605
"2008-01-27","he","2003-02-02","cdu",36.7999992370605,1,48.7999992370605
"2008-01-27","he","2003-02-02","fdp",9.39999961853027,1,7.90000009536743
"2008-01-27","he","2003-02-02","gru",7.5,1,10.1000003814697
"2008-01-27","he","2003-02-02","lin",5.09999990463257,1,NA
